source_id,source_type,source_path_or_url,audit_status,current_title,meta_description,chapter,content_kind,reuse_action,duplicate_group,split_recommendation,recommended_lesson_title,recommended_featured_image,tags,search_keywords,related_lessons,notes
https-www-childactor101-com-101-blog-understanding-the-role-of-a-studio-teacher-in-your-child-actors-journey,blog_article,https://www.childactor101.com/101-blog/understanding-the-role-of-a-studio-teacher-in-your-child-actors-journey,audited_from_live_site,Understanding The Role Of A Studio Teacher In Your Child Actors Journey,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: Understanding The Role Of A Studio Teacher In Your Child Actors Journey.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Understanding The Role Of A Studio Teacher In Your Child Actors Journey,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1f4bd3da-8b28-4405-81d1-d2b9459515a5/MbuEn-P4QNWywqYM-K41_Q.png,"career growth, understanding, role, studio, teacher, journey","Understanding The Role Of A Studio Teacher In Your Child Actors Journey, Career Growth, career growth, understanding, role, studio, teacher, journey","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-unlock-your-childs-acting-potential-with-practical-aesthetics-the-as-if-technique-explained,blog_article,https://www.childactor101.com/101-blog/unlock-your-childs-acting-potential-with-practical-aesthetics-the-as-if-technique-explained,audited_from_live_site,Unlock Your Childs Acting Potential With Practical Aesthetics The As If Technique Explained,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: Unlock Your Childs Acting Potential With Practical Aesthetics The As If Technique Explained.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Unlock Your Childs Acting Potential With Practical Aesthetics The As If Technique Explained,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/5526061e-9fc4-4639-8b15-4604adf16261/8quDrkDRTW2S088r_8Nu9A.jpeg,"career growth, unlock, childs, acting, potential, with, practical, aesthetics","Unlock Your Childs Acting Potential With Practical Aesthetics The As If Technique Explained, Career Growth, career growth, unlock, childs, acting, potential, with, practical, aesthetics","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-we-joined-sag-too-earlynow-we-feel-stuck-what-parents-need-to-know-and-what-you-can-still-do,blog_article,https://www.childactor101.com/101-blog/we-joined-sag-too-earlynow-we-feel-stuck-what-parents-need-to-know-and-what-you-can-still-do,audited_from_live_site,We Joined Sag Too Earlynow We Feel Stuck What Parents Need To Know And What You Can Still Do,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: We Joined Sag Too Earlynow We Feel Stuck What Parents Need To Know And What You Can Still Do.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,We Joined Sag Too Earlynow We Feel Stuck What Parents Need To Know And What You Can Still Do,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/6b87244f-dfda-47e7-ba89-233f00ffd3b4/6CBADC19-7B25-4492-BFF2-CB4C8B9A2CB1.png,"career growth, joined, sag, too, earlynow, feel, stuck, parents","We Joined Sag Too Earlynow We Feel Stuck What Parents Need To Know And What You Can Still Do, Career Growth, career growth, joined, sag, too, earlynow, feel, stuck, parents","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-when-i-was-a-child-actor,blog_article,https://www.childactor101.com/101-blog/when-i-was-a-child-actor,audited_from_live_site,When I Was A Child Actor,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: When I Was A Child Actor.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,When I Was A Child Actor,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1634751196419-ZB3C6PVWSMRV6BBXSJGW/18446651_10211470314586419_5081108654540294486_n.jpg,"career growth, when, was","When I Was A Child Actor, Career Growth, career growth, when, was","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-why-i-rebuilt-the-entire-actor-training-program,blog_article,https://www.childactor101.com/101-blog/why-i-rebuilt-the-entire-actor-training-program,audited_from_live_site,Why I Rebuilt The Entire Actor Training Program,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: Why I Rebuilt The Entire Actor Training Program.,Career Growth,lesson_candidate,import_as_is_or_lightly_update,training-importance,Keep one canonical lesson and merge overlapping material from duplicate sources.,Why I Rebuilt The Entire Actor Training Program,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/b7918bcc-7414-43ac-8b60-43efabd0a4a5/ca101train.png,"career growth, rebuilt, entire, training, program","Why I Rebuilt The Entire Actor Training Program, Career Growth, career growth, rebuilt, entire, training, program","Elevating Talent My Approach To Consistent Acting Coaching, Olympic Level Training For Aspiring Young Actors Why Consistency Is Key, The Harsh Truth If Youre Not Taking Training Seriously Your Kid Is Just A Hobbyist",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-xdfdo4dm30dhgvqsiqcedjfswgizaf,blog_article,https://www.childactor101.com/101-blog/xdfdo4dm30dhgvqsiqcedjfswgizaf,audited_from_live_site,Xdfdo4dm30dhgvqsiqcedjfswgizaf,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: Xdfdo4dm30dhgvqsiqcedjfswgizaf.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Xdfdo4dm30dhgvqsiqcedjfswgizaf,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/1679894391273-J22CJMUGDHZ5BK9D1PO6/IMG_0706.png,"career growth, xdfdo4dm30dhgvqsiqcedjfswgizaf","Xdfdo4dm30dhgvqsiqcedjfswgizaf, Career Growth, career growth, xdfdo4dm30dhgvqsiqcedjfswgizaf","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-yrm65th5yg2jk5xozf6ah1q8d0ko2c,blog_article,https://www.childactor101.com/101-blog/yrm65th5yg2jk5xozf6ah1q8d0ko2c,audited_from_live_site,Yrm65th5yg2jk5xozf6ah1q8d0ko2c,Existing Child Actor 101 source content that fits the Career Growth chapter and should be reviewed for classroom reuse around the topic: Yrm65th5yg2jk5xozf6ah1q8d0ko2c.,Career Growth,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Yrm65th5yg2jk5xozf6ah1q8d0ko2c,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/dd0da84b-4d63-425b-8c6f-9dafa7876701/Untitled+design.png,"career growth, yrm65th5yg2jk5xozf6ah1q8d0ko2c","Yrm65th5yg2jk5xozf6ah1q8d0ko2c, Career Growth, career growth, yrm65th5yg2jk5xozf6ah1q8d0ko2c","101 Things Every Acting Student Needs Before Leaving Home, 101 Tips Book, 2xccz4x1dpno6ksnhljlshfemuv6v9",Imported from the live Squarespace blog.
hub-books-and-more,hub_page,https://www.childactor101.com/books-more,audited_from_sitemap_and_page_title,Books and More,Existing public content hub or product page that can feed the classroom ecosystem.,Classroom Admin,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Books and More,/images/chapter-getting-started.jpg,"classroom admin, books, more","Books and More, Classroom Admin, classroom admin, books, more","Free Guides, Parent Courses, Newsletter Archive",Review page sections for importable educational subsections.
hub-free-guides,hub_page,https://www.childactor101.com/freeguides,audited_from_sitemap_and_page_title,Free Guides,Existing public content hub or product page that can feed the classroom ecosystem.,Classroom Admin,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Free Guides,/images/chapter-getting-started.jpg,"classroom admin, free, guides","Free Guides, Classroom Admin, classroom admin, free, guides","Books and More, Parent Courses, Newsletter Archive",Review page sections for importable educational subsections.
newsletter-archive-pending,newsletter_archive,not-yet-provided,pending_source_access,Newsletter Archive,Newsletter source material has not been provided in the current accessible corpus.,Classroom Admin,source_doc,pending_audit,,Audit each newsletter issue by parent question once the archive is provided.,Newsletter Archive,/images/chapter-getting-started.jpg,"newsletter, archive, pending","newsletter archive, the callback, pending source","Free Guides, Books and More, Parent Courses",Newsletter issues should be split into the smallest parent-question lessons once source files are available.
hub-parent-courses,hub_page,https://www.childactor101.com/parent-courses,audited_from_sitemap_and_page_title,Parent Courses,Existing public content hub or product page that can feed the classroom ecosystem.,Classroom Admin,content_hub,update_into_index_or_resource_hub,,"Use as a supporting resource hub, not as a classroom lesson unless the page contains standalone educational sections.",Parent Courses,/images/chapter-getting-started.jpg,"classroom admin, parent, courses","Parent Courses, Classroom Admin, classroom admin, parent, courses","Free Guides, Books and More, Newsletter Archive",Review page sections for importable educational subsections.
https-www-childactor101-com-101-blog-capture-your-screen-time-best-air-check-services,blog_article,https://www.childactor101.com/101-blog/capture-your-screen-time-best-air-check-services,audited_from_live_site,Capture Your Screen Time Best Air Check Services,Existing Child Actor 101 source content that fits the Networking & Professional Presence chapter and should be reviewed for classroom reuse around the topic: Capture Your Screen Time Best Air Check Services.,Networking & Professional Presence,lesson_candidate,import_with_update,,Keep as one lesson unless review reveals multiple distinct parent questions.,Capture Your Screen Time Best Air Check Services,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/7318f111-ccc1-4253-93e1-372875a77cc4/an_illustration_of_person_cutting_a_film_reel_a5d787f7-3db6-4ae9-9c91-1108b45feafd.jpg,"networking & professional presence, capture, screen, time, best, air, check, services","Capture Your Screen Time Best Air Check Services, Networking & Professional Presence, networking and professional presence, capture, screen, time, best, air, check, services","Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, Redefining Influence How Child Actors Can Shine Authentically On Social Media, The Instagram Dilemma Why Child Actors Dont Need Social Media Accounts To Succeed",Imported from the live Squarespace blog.
https-www-childactor101-com-101-blog-disney-open-call-alert-a-big-swing-worth-taking-yeseven-if-its-a-long-shot,blog_article,https://www.childactor101.com/101-blog/disney-open-call-alert-a-big-swing-worth-taking-yeseven-if-its-a-long-shot,audited_from_live_site,Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot,Existing Child Actor 101 source content that fits the Networking & Professional Presence chapter and should be reviewed for classroom reuse around the topic: Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot.,Networking & Professional Presence,lesson_candidate,update_or_extract_supporting_lessons,open-call-and-representation-events,Keep one canonical lesson and merge overlapping material from duplicate sources.,Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot,https://images.squarespace-cdn.com/content/v1/616e111657e9bc2d5ed77edc/799e4f89-d505-4eb4-b5de-12d46393766c/28DB9AD7-D112-4473-AD70-BA52A402A228.jpeg,"networking & professional presence, disney, open, call, alert, big, swing, worth","Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, Networking & Professional Presence, networking and professional presence, disney, open, call, alert, big, swing, worth","Child Actor 101s Online Representation Open Call Your Childs Chance To Shine, We Just Hit 11000 Members And Were Celebrating With The Open Call That Could Change Your Kids Career, Capture Your Screen Time Best Air Check Services",Imported from the live Squarespace blog.
docs-level-up-module-05-md-how-to-ask-for-referrals,internal_source_doc,docs/level-up/module-05.md,audited_from_repo_source,How To Ask for Referrals,Internal curriculum source material saved from LEVEL UP for future lesson extraction.,Networking & Professional Presence,source_doc,divide_into_multiple_standalone_lessons,,Split by heading and by each single parent question answered in the source.,How To Ask for Referrals,/images/chapter-for-parents.jpg,"networking & professional presence, ask, referrals","How To Ask for Referrals, Networking & Professional Presence, networking and professional presence, ask, referrals","Capture Your Screen Time Best Air Check Services, Disney Open Call Alert A Big Swing Worth Taking Yeseven If Its A Long Shot, Redefining Influence How Child Actors Can Shine Authentically On Social Media",Break into the smallest practical standalone lessons possible from source sections.
